"TIME","GEO","UNIT","SEX","AGE","ICD10","Value","Flag and Footnotes"
"2015","Lithuania","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","219.31",""
"2015","Lithuania","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,889.18",""
"2015","Luxembourg","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","930.15",""
"2015","Luxembourg","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","151.31",""
"2015","Luxembourg","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,145.36",""
"2015","Luxembourg","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,119.03",""
"2015","Luxembourg","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","196.79",""
"2015","Luxembourg","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,926.24",""
"2015","Luxembourg","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","784.99",""
"2015","Luxembourg","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","103.61",""
"2015","Luxembourg","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,597.86",""
"2015","Hungary","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,500.16",""
"2015","Hungary","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","371.72",""
"2015","Hungary","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,158.59",""
"2015","Hungary","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,908.54",""
"2015","Hungary","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","517.81",""
"2015","Hungary","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,649.78",""
"2015","Hungary","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,230.8",""
"2015","Hungary","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","240.89",""
"2015","Hungary","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,317.32",""
"2015","Malta","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","953.56",""
"2015","Malta","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","156.6",""
"2015","Malta","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,243.59",""
"2015","Malta","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,164.59",""
"2015","Malta","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","202.5",""
"2015","Malta","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,136.32",""
"2015","Malta","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","802.96",""
"2015","Malta","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","110.01",""
"2015","Malta","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,663.6",""
"2015","Netherlands","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","991.75",""
"2015","Netherlands","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","160.84",""
"2015","Netherlands","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,421.9",""
"2015","Netherlands","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,184.42",""
"2015","Netherlands","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","184.88",""
"2015","Netherlands","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,310.72",""
"2015","Netherlands","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","855.78",""
"2015","Netherlands","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","136.65",""
"2015","Netherlands","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,824.49",""
"2015","Austria","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","989.74",""
"2015","Austria","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","175.02",""
"2015","Austria","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,353.05",""
"2015","Austria","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,222.26",""
"2015","Austria","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","230.23",""
"2015","Austria","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,317.56",""
"2015","Austria","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","820.66",""
"2015","Austria","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","121.16",""
"2015","Austria","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,708.34",""
"2015","Poland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,273.62",""
"2015","Poland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","319.7",""
"2015","Poland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,211.62",""
"2015","Poland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,681.34",""
"2015","Poland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","465.43",""
"2015","Poland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,700.88",""
"2015","Poland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","991.37",""
"2015","Poland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","182",""
"2015","Poland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,332.61",""
"2015","Portugal","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,005.34",""
"2015","Portugal","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","190.36",""
"2015","Portugal","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,369.74",""
"2015","Portugal","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,286.81",""
"2015","Portugal","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","271.65",""
"2015","Portugal","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,477.59",""
"2015","Portugal","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","806.65",""
"2015","Portugal","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","116.82",""
"2015","Portugal","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,654.43",""
"2015","Romania","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,529.56",""
"2015","Romania","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","371.37",""
"2015","Romania","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,310.79",""
"2015","Romania","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,905.02",""
"2015","Romania","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","531.68",""
"2015","Romania","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,574.46",""
"2015","Romania","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,242.95",""
"2015","Romania","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","219.67",""
"2015","Romania","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,467.28",""
"2015","Slovenia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,041.09",""
"2015","Slovenia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","198.98",""
"2015","Slovenia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,517.48",""
"2015","Slovenia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,327.8",""
"2015","Slovenia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","272.95",""
"2015","Slovenia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,682.45",""
"2015","Slovenia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","839.19",""
"2015","Slovenia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","122.92",""
"2015","Slovenia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,796.07",""
"2015","Slovakia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,390.25",""
"2015","Slovakia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","312.79",""
"2015","Slovakia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,838.23",""
"2015","Slovakia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,768.94",""
"2015","Slovakia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","449.1",""
"2015","Slovakia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,217.48",""
"2015","Slovakia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,127.6",""
"2015","Slovakia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","183.77",""
"2015","Slovakia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,023.93",""
"2015","Finland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","968.81",""
"2015","Finland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","181.81",""
"2015","Finland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,217.7",""
"2015","Finland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,227.32",""
"2015","Finland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","249.17",""
"2015","Finland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,265.32",""
"2015","Finland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","781.76",""
"2015","Finland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","114.79",""
"2015","Finland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,535.16",""
"2015","Sweden","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","926.64",""
"2015","Sweden","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","143.52",""
"2015","Sweden","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,159.49",""
"2015","Sweden","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,110.72",""
"2015","Sweden","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","175.31",""
"2015","Sweden","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,972.29",""
"2015","Sweden","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","790.19",""
"2015","Sweden","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","111.03",""
"2015","Sweden","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,593.87",""
"2015","United Kingdom","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,002.39",""
"2015","United Kingdom","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","184.04",""
"2015","United Kingdom","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,380.72",""
"2015","United Kingdom","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,175.47",""
"2015","United Kingdom","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","225.34",""
"2015","United Kingdom","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,097.82",""
"2015","United Kingdom","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","868.13",""
"2015","United Kingdom","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","143.69",""
"2015","United Kingdom","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,858.78",""
"2015","Iceland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","913.05",""
"2015","Iceland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","139.06",""
"2015","Iceland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,108.22",""
"2015","Iceland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,031",""
"2015","Iceland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","159.31",""
"2015","Iceland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,629.51",""
"2015","Iceland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","823.95",""
"2015","Iceland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","117.81",""
"2015","Iceland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,739.02",""
"2015","Liechtenstein","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","878.16",""
"2015","Liechtenstein","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","128.91",""
"2015","Liechtenstein","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,971.19",""
"2015","Liechtenstein","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,027.97",""
"2015","Liechtenstein","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","139.89",""
"2015","Liechtenstein","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,694.15",""
"2015","Liechtenstein","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","775.7",""
"2015","Liechtenstein","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","117.9",""
"2015","Liechtenstein","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,491.24",""
"2015","Norway","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","907.15",""
"2015","Norway","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","139.55",""
"2015","Norway","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,075.93",""
"2015","Norway","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,092.07",""
"2015","Norway","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","167.81",""
"2015","Norway","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,907.64",""
"2015","Norway","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","773.62",""
"2015","Norway","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","109.94",""
"2015","Norway","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,513.41",""
"2015","Switzerland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","868.02",""
"2015","Switzerland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","137.63",""
"2015","Switzerland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,883.24",""
"2015","Switzerland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,064.98",""
"2015","Switzerland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","174.79",""
"2015","Switzerland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,739.84",""
"2015","Switzerland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","726.05",""
"2015","Switzerland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","100.27",""
"2015","Switzerland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,309.4",""
"2015","Serbia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,648.17",""
"2015","Serbia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","334.57",""
"2015","Serbia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,070.97",""
"2015","Serbia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,914.27",""
"2015","Serbia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","451.1",""
"2015","Serbia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","7,954.51",""
"2015","Serbia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,431.96",""
"2015","Serbia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","224.94",""
"2015","Serbia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,414.79",""
"2015","Turkey","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,168.37","d"
"2015","Turkey","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","210.08",""
"2015","Turkey","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,124.42","d"
"2015","Turkey","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,441.48","d"
"2015","Turkey","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","279.93",""
"2015","Turkey","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,236.6","d"
"2015","Turkey","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","963.82","d"
"2015","Turkey","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","140.92",""
"2015","Turkey","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,360.93","d"
"2016","European Union - 28 countries","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,002.25",""
"2016","European Union - 28 countries","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","205.79",""
"2016","European Union - 28 countries","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,290.16",""
"2016","European Union - 28 countries","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,249.59",""
"2016","European Union - 28 countries","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","275.87",""
"2016","European Union - 28 countries","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,269.3",""
"2016","European Union - 28 countries","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","817.84",""
"2016","European Union - 28 countries","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","138.15",""
"2016","European Union - 28 countries","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,623.74",""
"2016","Belgium","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","960.66",""
"2016","Belgium","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","186.78",""
"2016","Belgium","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,155.36",""
"2016","Belgium","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,193.93",""
"2016","Belgium","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","235.97",""
"2016","Belgium","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,148.61",""
"2016","Belgium","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","788.98",""
"2016","Belgium","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","137.75",""
"2016","Belgium","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,477.35",""
"2016","Bulgaria","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,601.81",""
"2016","Bulgaria","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","374.31",""
"2016","Bulgaria","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,669.19",""
"2016","Bulgaria","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","2,007.4",""
"2016","Bulgaria","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","527.81",""
"2016","Bulgaria","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","8,115.43",""
"2016","Bulgaria","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","1,300.19",""
"2016","Bulgaria","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","228.16",""
"2016","Bulgaria","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,725.72",""
"2016","Czechia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,205.97",""
"2016","Czechia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","226.88",""
"2016","Czechia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,247.85",""
"2016","Czechia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,529.49",""
"2016","Czechia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","310.22",""
"2016","Czechia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,562.86",""
"2016","Czechia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","979.42",""
"2016","Czechia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","145.09",""
"2016","Czechia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,423.74",""
"2016","Denmark","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,016.03",""
"2016","Denmark","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","188.15",""
"2016","Denmark","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,433.7",""
"2016","Denmark","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,218.63",""
"2016","Denmark","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","229.7",""
"2016","Denmark","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,301.11",""
"2016","Denmark","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","866.98",""
"2016","Denmark","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","146.54",""
"2016","Denmark","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,841.12",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,016.88",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","196.5",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,403.62",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,258.99",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","255.85",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,400.17",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","837.15",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","137.66",""
"2016","Germany (until 1990 former territory of the FRG)","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,724.81",""
"2016","Estonia","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","1,205.93",""
"2016","Estonia","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","309.11",""
"2016","Estonia","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,908.21",""
"2016","Estonia","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,700.65",""
"2016","Estonia","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","467.13",""
"2016","Estonia","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","6,792.86",""
"2016","Estonia","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","916.59",""
"2016","Estonia","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","169.81",""
"2016","Estonia","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,999.42",""
"2016","Ireland","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","982.98",""
"2016","Ireland","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","157.08",""
"2016","Ireland","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,392.46",""
"2016","Ireland","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,167.44",""
"2016","Ireland","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","194.43",""
"2016","Ireland","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","5,184.2",""
"2016","Ireland","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","839.91",""
"2016","Ireland","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","120.23",""
"2016","Ireland","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,810.88",""
"2016","Greece","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","957.87",""
"2016","Greece","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","186.9",""
"2016","Greece","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,140.57",""
"2016","Greece","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,134.03",""
"2016","Greece","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","260.96",""
"2016","Greece","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,738.28",""
"2016","Greece","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","806.37",""
"2016","Greece","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","118.31",""
"2016","Greece","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,646.81",""
"2016","Spain","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","829.03",""
"2016","Spain","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","152.37",""
"2016","Spain","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,622.43",""
"2016","Spain","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,068.02",""
"2016","Spain","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","207.41",""
"2016","Spain","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,620.77",""
"2016","Spain","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","648.4",""
"2016","Spain","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","98.69",""
"2016","Spain","Rate","Females","65 years or over","All causes of death (A00-Y89) excluding S00-T98","2,917.71",""
"2016","France","Rate","Total","Total","All causes of death (A00-Y89) excluding S00-T98","837.81",""
"2016","France","Rate","Total","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","193.18",""
"2016","France","Rate","Total","65 years or over","All causes of death (A00-Y89) excluding S00-T98","3,498.98",""
"2016","France","Rate","Males","Total","All causes of death (A00-Y89) excluding S00-T98","1,092.16",""
"2016","France","Rate","Males","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","263.6",""
"2016","France","Rate","Males","65 years or over","All causes of death (A00-Y89) excluding S00-T98","4,512.6",""
"2016","France","Rate","Females","Total","All causes of death (A00-Y89) excluding S00-T98","653.87",""
"2016","France","Rate","Females","Less than 65 years","All causes of death (A00-Y89) excluding S00-T98","126.58",""
