"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q2",-0.442139492207552,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q3",1.79063946765563,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q4",-0.398766474172275,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q1",1.65658629789481,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q2",1.52783610449996,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q3",2.72014429650655,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q4",1.41745667036557,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q1",1.46988570752648,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q2",2.49341924904111,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q3",0.589541700097477,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q4",2.60962374712921,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q1",3.35008746027038,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q2",-1.2274480595778,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q3",3.52943528089626,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q4",0.511507908514464,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q1",4.53922265943839,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q2",-0.375187797808614,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q3",4.21159480182193,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q4",4.67361963163621,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q1",1.13294721966537,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q2",9.87196744718816,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q3",-2.79047123459554,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q4",2.57980114221646,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q1",8.44789498993933,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q2",6.11986580076303,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q3",8.52025530081391,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q4",8.43748866377809,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q1",1.29239035170786,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q2",4.98323098712779,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q3",7.40901497103977,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q4",-0.894113029997937,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q1",9.77144473800552,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q2",3.99484334633457,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q3",5.46736762407835,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q4",-0.662369740919496,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q1",3.55038997183334,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q2",6.97383421502662,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q3",-1.18854204067237,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q4",16.0066386836319,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q1",-7.46825453369393,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q2",4.96702376914149,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q3",3.05548875159746,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q4",2.00495018749366,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q1",4.05092477084031,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q2",-5.11468658338196,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q3",0.255711640388763,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q4",-2.58102032924425,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q1",-3.68003372273054,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q2",-0.0270985660401301,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q3",4.9003045174889,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q4",1.51592608566062,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q1",3.34963977373747,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q2",0.879899125258877,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q3",3.21400654436634,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q4",1.50531752072101,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q1",4.64699419757236,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q2",2.50420765691152,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q3",1.62451296970022,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q4",3.07505918958764,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q1",2.38528803440432,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q2",2.98621479302867,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q3",3.47190655037483,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1996-Q4",2.15065443781563,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q1",4.12354666166256,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q2",3.67766493298536,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q3",4.8434962683917,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1997-Q4",5.63182905626621,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q1",3.5511287900013,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q2",4.58887904479651,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q3",3.83284826170584,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1998-Q4",4.46679679158546,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q1",4.05405960762683,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q2",4.82912605235268,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q3",5.42483161193597,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","1999-Q4",4.6148955881839,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q1",6.55381799254366,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q2",5.10380090389495,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q3",4.38728463225301,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2000-Q4",4.18592940961937,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q1",4.31515294660764,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q2",2.98940225555668,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q3",3.7805410658996,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2001-Q4",2.79648381383813,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q1",1.7129107663335,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q2",3.29983837278049,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q3",2.48874527972392,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2002-Q4",3.07784739405935,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q1",3.77518170061616,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q2",2.10059811354434,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q3",2.66392427663457,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2003-Q4",3.50308402578814,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q1",2.4340818751506,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q2",3.96557599595195,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q3",3.81507098672759,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2004-Q4",2.7654691230188,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q1",3.96271977070414,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q2",3.57525211657428,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q3",3.92444943264512,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2005-Q4",4.11755997895084,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q1",4.65969408391058,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q2",3.93358665448936,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q3",3.768679439088,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2006-Q4",3.90176292296839,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q1",3.7095766790988,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q2",3.63350707984016,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q3",3.10253087224692,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2007-Q4",2.59628388479277,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q1",0.865862418912037,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q2",0.437725806367475,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q3",-0.734527264522134,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2008-Q4",-6.30144225951774,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q1",-10.0218420472079,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q2",-0.0431060905249109,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q3",0.847190612961957,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2009-Q4",-0.081577708725725,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q1",-0.112735379553916,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q2",0.601050149418761,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q3",-0.204384576241916,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2010-Q4",0.268682875064321,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q1",-0.622441941365614,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q2",-1.26154824362466,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q3",-2.56722515785875,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2011-Q4",-2.56911091326529,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q1",-3.69620130900985,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q2",-3.78985466155052,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q3",-2.02322690689959,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2012-Q4",-3.01590580503748,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q1",-1.27241061545812,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q2",-0.349490446925999,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q3",-0.218730266600253,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2013-Q4",0.668143885463861,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q1",1.47786453771574,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q2",1.86632957270121,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q3",2.99316186765214,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2014-Q4",3.47797161916403,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q1",4.67000097598083,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q2",4.36065424423773,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q3",3.69011024037024,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2015-Q4",3.93295946954836,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q1",2.73828155627946,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q2",1.68822026244232,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q3",3.59577190262225,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2016-Q4",1.8712588185899,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q1",3.05237260268372,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q2",4.17492856071121,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q3",2.14856354470625,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2017-Q4",2.78811500702645,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q1",1.98157926513808,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q2",2.19876314347844,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q3",2.02230581600761,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2018-Q4",2.25761258237253,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q1",2.20630004981154,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q2",1.61906485437978,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q3",1.7391632481766,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2019-Q4",1.56346512448619,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q1",1.63831547095796,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q2",1.64126870405862,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q3",1.63997221233679,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2020-Q4",1.63530956722895,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q1",1.58575774048316,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q2",1.47055441889298,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q3",1.46065054084907,
"ESP","REALGDPFORECAST","TOT","AGRWTH","Q","2021-Q4",1.4055992481402,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q1",7.00280372680782,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q2",4.87583224929303,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q3",4.27559280317404,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1961-Q4",4.03550299625171,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q1",3.28447640546402,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q2",4.54310828547838,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q3",5.07325548631953,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1962-Q4",5.69403659385931,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q1",2.56105469711039,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q2",7.14494538062524,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q3",7.38846581471051,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1963-Q4",7.11617680621912,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q1",9.70722791376076,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q2",5.2344536967932,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q3",4.23194447308028,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1964-Q4",3.39319695845394,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q1",6.30857787919004,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q2",2.16567197877647,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q3",1.92825117134823,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1965-Q4",1.98968995423062,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q1",0.590713322905712,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q2",2.92114150484948,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q3",3.37272148772552,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1966-Q4",3.63050711234023,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q1",2.86793585555822,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q2",3.63677224346203,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q3",3.61245327248398,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1967-Q4",3.67636765514391,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q1",2.37054214319102,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q2",4.10229485033574,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q3",4.59723938644106,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1968-Q4",5.34606520086487,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q1",1.71681935415348,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q2",7.42410003490774,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q3",7.57547884278577,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1969-Q4",6.70924196059459,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q1",13.3342636714238,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q2",2.51427770158651,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q3",0.879890788456019,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1970-Q4",0.144819361813195,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q1",0.089941365535936,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q2",1.1174185315721,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q3",1.99753739394434,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1971-Q4",2.74765116612047,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q1",-0.144203390882845,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q2",3.86254338699276,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q3",4.11888386305507,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1972-Q4",4.15308825392674,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q1",4.5894559702329,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q2",3.63008149092043,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q3",3.32188305732221,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1973-Q4",3.0861166994341,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q1",3.85777354111911,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q2",2.79814486331417,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q3",2.67043802168606,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1974-Q4",2.51476345325132,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q1",3.76007471328899,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q2",2.07218059625856,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q3",1.58402510162305,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1975-Q4",0.82315182458849,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q1",4.87059819188169,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q2",-1.32610290479788,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q3",-1.94135967627066,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1976-Q4",-1.89671735580485,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q1",-4.87911705985797,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q2",0.0861380996408705,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q3",1.333835415172,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1977-Q4",2.39080208903102,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q1",-1.42009258522544,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q2",3.90787402276867,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q3",4.15992077168765,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1978-Q4",4.01946678031324,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q1",6.01498225406024,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q2",2.6928370449865,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q3",1.95808585292818,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1979-Q4",1.35070929847134,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q1",3.52992703539612,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q2",0.504696986923794,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q3",0.338489484712767,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1980-Q4",0.372665496706894,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q1",-0.469528942253633,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q2",0.984297058440863,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q3",1.26611340602759,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1981-Q4",1.3947492681035,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q1",0.871079058908704,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q2",1.28430359641765,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q3",1.46785345050352,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1982-Q4",2.00548489890251,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q1",-1.34972704256022,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q2",4.0091572323338,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q3",4.61649789304268,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1983-Q4",4.59463698168872,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q1",6.50898077340986,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q2",2.92352045630506,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q3",2.16114573363149,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1984-Q4",1.80348851308894,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q1",1.82941594583471,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q2",2.18574368881762,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q3",2.56577607966732,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1985-Q4",2.90654072043597,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q1",1.53745164638185,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q2",3.45938408453567,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q3",3.53692879206495,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1986-Q4",3.43456676370351,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q1",4.27038201757208,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q2",2.76849837313495,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q3",2.52095305228075,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1987-Q4",2.46172363862999,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q1",2.19933665408903,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q2",2.82206405748158,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q3",2.88501947418305,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1988-Q4",2.71266951975382,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q1",4.53668557718355,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q2",1.71615624571658,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q3",1.08787396899527,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1989-Q4",0.447386739459298,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q1",3.33024021713291,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q2",-0.824075792461188,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q3",-1.21739487094834,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1990-Q4",-1.33852016612779,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q1",-1.43269775970521,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q2",-0.862654111854627,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q3",-0.804826440836989,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1991-Q4",-1.1247056836945,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q1",0.825300127278546,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q2",-2.67254204948604,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q3",-2.85936165646064,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1992-Q4",-2.14328497240029,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q1",-9.50668069063966,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q2",4.08383933938725,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q3",4.87816823120829,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1993-Q4",0.0145417874619835,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q1",4.54900962294011,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q2",4.70414815152327,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q3",4.51524964858794,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1994-Q4",6.37715551234776,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q1",4.5059689153396,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q2",3.05494851994582,
"SWE","REALGDPFORECAST","TOT","AGRWTH","Q","1995-Q3",2.14405083856493,
