API_NY.GDP.PCAP.PP.KD_DS2_en_csv_v2_992688
Country Name,Country Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
"Venezuela, RB",VEN,14619.4541903449,15671.7999049053,16248.5550620926,15937.2940148975,15231.1834003418,15503.4745713288,15158.6101189769,15805.1591341379,15544.778403732,14338.8314532754,14589.3472276867,14806.6635678272,13251.3752905602,12007.8332714062,13960.5419757979,15147.0270428253,16383.4349961259,17557.6963210351,18224.7016733976,17392.3900796089,16887.0959222895,17319.2896120743,17998.2996740348,17982.1305222454,17131.3869071201,,,,
British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,1457.59461253735,1512.26978015237,1609.49202564048,1705.33554295775,1822.02581015414,1962.30553427076,2112.91486087411,2253.62526288593,2353.55571497582,2437.195886651,2574.13300529398,2705.37591775453,2848.44088740631,3016.57032748224,3214.18513538634,3425.02395990616,3630.03457115151,3852.32363307564,4031.551427591,4207.75617819796,4433.46782576121,4662.22305207602,4856.00060371544,5065.64342704261,5312.49218270374,5608.47185909735,5895.62849208773,6233.48504530588,6608.62168558013
Vanuatu,VUT,2550.34890395624,2558.10570686496,2549.08109534712,2494.68147689001,2647.9235395106,2610.62907107573,2615.97255313489,2694.30941192253,2761.79570209549,2720.93029031426,2824.30590107529,2664.59993829838,2467.1128958963,2507.86983728001,2541.77907949756,2610.63713730643,2764.42391541911,2839.85332356801,2952.59486854292,2976.97290733276,2949.08129984367,2905.90472228551,2875.76184791295,2850.85168669923,2837.12265918211,2766.86456509726,2789.6248667716,2839.12817726859,2858.20236927873
World,WLD,8966.01407160213,8942.91564547369,8959.24020400169,8984.69689038413,9109.76427465394,9271.36498987462,9489.44604232082,9725.18931387491,9831.53010696727,10041.6063921707,10379.7922702134,10491.4908557517,10647.6678683963,10915.3958817717,11351.1094359242,11745.9759427059,12221.9821774976,12723.3056637693,12926.9946223455,12726.1009626242,13226.953625423,13592.3363828152,13880.3592516199,14187.7090751434,14514.3922177645,14835.3716856061,15162.4759823487,15558.4654885415,15956.6992019914
Samoa,WSM,3694.86315536735,3583.59886761745,3544.16654344308,3653.51359247229,3527.39410297387,3732.7069141394,3974.70902655582,3979.29010177953,4048.49057347345,4118.61935659496,4382.24845405316,4661.30345246247,4835.80528484203,5023.49561890347,5223.28325074084,5405.97128559497,5477.38737835955,5786.27432980952,5805.85002735748,5487.96895182789,5472.95601197454,5655.13733388525,5377.47407031958,5309.21173356304,5271.7924363352,5460.3122916411,5869.09799510698,5903.90732928117,5752.99315695443
Kosovo,XKX,,,,,,,,,,,4634.73791867585,5880.91621246996,5835.7284275211,6180.51643591635,6337.65852037688,6715.4620081708,6961.71967918103,7409.20139224689,7544.15866413418,7753.0119377147,7945.45187884727,8222.2857122545,8386.80610660962,8585.54688320875,8701.5028601109,9158.3961255162,9455.60035349287,9777.14447737979,10069.671103264
"Yemen, Rep.",YEM,3425.70716921614,3466.03907359711,3561.74007285757,3519.55010135257,3581.81435891403,3628.62044516412,3660.35026210213,3729.73272092784,3839.68806385577,3873.78169544611,3997.97364579698,4032.08410928363,4071.39375335838,4103.52946514501,4145.34544118202,4253.64588810944,4265.41726022596,4284.61200667025,4317.23048624811,4359.81262769584,4566.15739957799,3876.30261880773,3861.11671620834,3938.89106591948,3828.48488681824,3108.76421712747,2619.05068060548,2404.422369654,2284.97050409848
South Africa,ZAF,9900.21523278755,9560.79766735361,9125.74953082457,9014.2825445892,9089.3876970312,9174.01385891887,9386.08925760084,9462.90671498118,9358.95415451751,9441.71620167287,9700.61662522287,9830.58458078775,10066.3163514762,10237.1243284942,10573.826674953,10994.8782990321,11465.2153707747,11924.7985801772,12142.2458006899,11790.2747652325,11973.1504778322,12179.1741881803,12253.2173642835,12357.6986867129,12388.2566577708,12345.9288035405,12214.9547703948,12214.5713485741,12144.6942047756
Zambia,ZMB,2339.1379586878,2278.80202451197,2185.12065606944,2278.34712277452,2031.77645680088,2038.51033159385,2108.91095291693,2130.5199565063,2064.46765113577,2102.07488885045,2126.25764084021,2181.45204611801,2221.67178516144,2315.8017234774,2415.59011717611,2523.60344384401,2652.09272773809,2797.88959083293,2934.29304328589,3115.93757898372,3338.09718592616,3419.01045990353,3566.38252131215,3631.0038583767,3684.68550667149,3677.73501885216,3703.01286555297,3717.66716609554,3747.97245489578
Zimbabwe,ZWE,2819.54946749144,2906.27284905597,2591.00753357644,2572.87039454223,2768.30995334982,2736.48643557488,2985.85660491882,3036.42222417014,3099.07618176202,3054.06418935275,2945.99321170012,2977.768505326,2706.03149428103,2240.903025523,2104.14351235547,1974.64508141424,1893.93622985393,1809.791702428,1475.14065256759,1632.99986557872,1928.01708073514,2168.11029336035,2486.84793026389,2491.63513985282,2506.49021994012,2509.00814024701,2489.09749352291,2568.4100720042,2688.40694206013
